Lead_ID,F2,F3,F4,F5,F7,F8,F9,F10,F11,F12,F13,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,F72,F73,F74,F75,F76,F77,F78,F79,F80,F81,F82,F83,F84,F85,F86,F87,F88,F89,F90,F91,F92,F93,F94,F95,F96,F97,F98,F99,F100,F101,F102,F103,F104,F105,F106,F107,F108,F109,F110,F111,F112,F113,F114,F115,F117,Label
197822341,,2024-09-24 17:22,,2,25516,2,1,912,0,0,0,0,,,1,1,,,1,180,152,0.78,0,,56.01750547,55.37190083,0,180,3,0.78,0,0,,56.01750547,55.37190083,3,180,3,0.78,0,0,,56.01750547,55.37190083,3,180,3,0.78,0,0,,3,0,0,,,,,,,,,,,2,10,9,2,5,9,,,,,4,9,6,4,9,6,2,5,9,,,,,2,5,9,4,9,6,4,9,6,4,9,6,4,9,6,,,,,,,,,66731,,0,0
197822346,,2024-09-24 11:45,,2,25516,2,3,913,0,0,0,0,,,1,1,2,,,240,102,0.52,0,30,50.238921,55.98383667,0,240,7,0.52,0,0,30,50.55128274,57.30337079,2,0,1,0,0,0,30,50.55128274,57.30337079,2,240,7,0.52,0,0,30,2,0,0,3.085555556,,,,,,,,,,2,10,9,2,5,9,,,,,1,9,3,1,9,3,2,11,9,,,,,2,11,9,1,9,3,1,9,3,1,9,3,1,9,3,,,,,,,,,68233,,0,0
197822757,,2024-09-24 11:29,,4,25512,2,1,914,0,0,0,0,,,,,1,,,0,0,0,0,,49.61419753,53.34476844,0,0,1,0,0,0,,49.61419753,53.34476844,2,0,1,0,0,0,,49.61419753,53.34476844,2,,,,,,,,0,0,,,,,,,,,,,2,10,9,2,5,9,,,,,2,6,1,2,6,1,2,5,9,,,,,,,,2,6,1,2,6,1,,,,,,,,,,,,,,,67505,,0,0
197822779,,2024-09-24 17:55,,305,25516,2,3,915,0,0,0,0,,,3,3,,,2,450,309,1.82,0,,56.31215599,55.65098399,0,150,3,0.52,0,0,,56.90145702,56.20915033,2,120,7,0.52,0,0,,56.01750547,55.37190083,3,150,3,0.52,0,0,,2,0,0,11.70416667,,,,,,,,,,2,10,9,2,5,9,,,,,4,9,6,4,9,6,3,5,9,,,,,3,5,9,5,14,7,5,14,7,5,14,7,5,14,7,,,,,,,,,69347,,0,0
197822794,,2024-09-24 18:17,,39,25516,2,6,916,0,0,0,0,,,1,1,5,,1,150,119,0.52,0,29.5,59.92511201,61.45874941,0,150,3,0.52,0,0,34,61.93551363,61.58833063,2,0,1,0,0,0,,58.77089831,64.17910448,2,150,3,0.52,0,0,34,2,13,2.166666667,16.27805556,,,,,,,,,,2,10,9,2,5,9,,,,,2,17,12,2,17,12,1,15,10,,,,,1,15,10,3,5,11,3,5,11,3,5,11,3,5,11,,,,,,,,,69309,,0,0
197822796,,2024-09-24 10:28,,2,25517,1,4,917,0,0,0,0,,,2,2,2,,1,270,164,1.3,0,29.5,61.49600432,63.60756233,0,90,4,0.26,0,0,34,61.93551363,61.58833063,2,180,3,0.78,0,0,,58.12320601,61.4379085,2,90,4,0.26,0,0,34,2,12,3,0.06805555556,,,,,,,,,,2,10,9,2,5,9,,,,,3,13,12,3,13,12,0,5,10,,,,,0,5,10,3,5,11,3,5,11,3,5,11,3,5,11,,,,,,,,,69260,,0,0
197822800,2000-02-19 0:00:00,2024-09-24 10:56,1,2,981,3,2,918,0,0,0,0,,,2,2,,,1,840,748,3.64,0,30.5,62.97361184,63.84718726,0,780,3,3.38,0,0,25,67.80209165,69.96610169,2,60,7,0.26,0,0,36,58.14513204,57.72827283,2,780,3,3.38,0,0,25,2,0,0,23.4375,,,,,,,,,,2,10,9,2,5,9,,,,,0,9,11,0,9,11,3,5,9,,,,,3,5,9,0,12,3,0,12,3,0,12,3,0,12,3,,,,,,,,,69274,,0,1
197822844,,2024-09-24 10:58,,45,25516,1,2,919,0,0,0,0,,,2,2,,,,240,169,1.04,0,,61.220669,79.62962963,0,90,7,0.52,0,0,,61.220669,79.62962963,2,150,7,0.52,0,0,,61.220669,79.62962963,2,90,7,0.52,0,0,,2,0,0,6.481944444,,,,,,,,,,2,10,9,2,5,9,,,,,3,9,12,3,9,12,2,11,9,,,,,2,11,9,3,9,12,3,9,12,3,9,12,3,9,12,,,,,,,,,66720,,0,0
197823100,,2024-09-24 10:05,,2,25517,2,3,920,0,0,0,0,,,2,1,1,,,720,660,3.38,0,30,50.55128274,57.30337079,0,60,4,0.26,0,0,30,50.55128274,57.30337079,2,660,7,2.86,0,0,30,50.55128274,57.30337079,2,60,4,0.26,0,0,30,2,3,1,14.22444444,,,,,,,,,,2,10,9,2,5,9,,,,,1,9,3,1,9,3,5,9,9,,,,,5,9,9,1,9,3,1,9,3,1,9,3,1,9,3,,,,,,,,,66784,,0,0
197823121,,2024-09-24 10:24,,19,25512,2,4,921,0,0,0,0,,,,,4,,,0,0,0,0,25,57.00822797,60.03440496,0,0,1,0,0,0,,58.12320601,61.4379085,2,0,1,0,0,0,,46.09010875,53.36170884,3,,,,,,,,1,0.25,9.801111111,,,,,,,,,,2,10,9,2,5,9,,,,,5,12,7,5,12,7,3,11,9,,,,,,,,3,13,12,3,13,12,,,,,,,,,,,,,,,68778,,0,0
197823144,,2024-09-24 10:33,,109,25517,1,3,922,0,0,0,0,,,2,2,1,,,330,163,1.3,0,,51.13362883,62.11768243,0,180,4,0.52,0,0,,61.220669,79.62962963,2,150,7,0.52,0,0,,46.09010875,53.36170884,3,180,4,0.52,0,0,,2,1,0.3333333333,13.06861111,,,,,,,,,,2,10,9,2,5,9,,,,,5,12,7,5,12,7,3,7,9,,,,,3,7,9,3,9,12,3,9,12,3,9,12,3,9,12,,,,,,,,,68612,,0,0
197823153,,2024-09-24 11:07,,2,34158,7,1,923,0,0,0,0,,,1,1,,,1,210,124,0.78,0,36,58.14513204,57.72827283,0,210,3,0.78,0,0,36,58.14513204,57.72827283,2,210,3,0.78,0,0,36,58.14513204,57.72827283,2,210,3,0.78,0,0,36,2,0,0,,,,,,,,,,,2,10,9,2,5,9,,,,,0,9,11,0,9,11,2,5,9,,,,,2,5,9,0,9,11,0,9,11,0,9,11,0,9,11,,,,,,,,,68610,,0,0
197823162,,2024-09-24 10:23,,6,25516,2,8,924,0,0,0,0,,,1,1,7,,,270,236,1.04,0,25,61.45745811,70.90756301,0,270,7,1.04,0,0,,67.53246753,70.89859852,3,0,1,0,0,0,,46.09010875,53.36170884,3,270,7,1.04,0,0,,3,9,1.125,7.016666667,,,,,,,,,,2,10,9,2,5,9,,,,,5,12,7,5,12,7,4,6,10,,,,,4,6,10,3,4,7,3,4,7,3,4,7,3,4,7,,,,,,,,,68560,,0,0
197823169,,2024-09-24 10:48,,39,25517,2,1,925,0,0,0,0,,,1,1,,,,300,239,1.04,0,25,67.80209165,69.96610169,0,300,4,1.04,0,0,25,67.80209165,69.96610169,2,300,4,1.04,0,0,25,67.80209165,69.96610169,2,300,4,1.04,0,0,25,2,0,0,,,,,,,,,,,2,10,9,2,5,9,,,,,0,12,3,0,12,3,2,5,9,,,,,2,5,9,0,12,3,0,12,3,0,12,3,0,12,3,,,,,,,,,68459,,0,0
197823171,,2024-09-24 10:33,,2,25517,1,1,926,0,0,0,0,,,1,1,,,,90,49,0.26,0,,58.12320601,61.4379085,0,90,4,0.26,0,0,,58.12320601,61.4379085,2,90,4,0.26,0,0,,58.12320601,61.4379085,2,90,4,0.26,0,0,,2,0,0,,,,,,,,,,,2,10,9,2,5,9,,,,,3,13,12,3,13,12,2,5,9,,,,,2,5,9,3,13,12,3,13,12,3,13,12,3,13,12,,,,,,,,,68413,,0,0
197823179,,2024-09-24 10:39,,84,25516,2,7,927,0,64.17910448,0,0,7,,7,7,,,7,1470,1386,7.28,0,,58.12320601,61.4379085,0,210,3,1.04,0,0,,58.12320601,61.4379085,2,210,3,1.04,0,0,,58.12320601,61.4379085,2,210,3,1.04,0,0,,2,0,0,0,,,,,,,,,,2,10,9,2,5,9,,,,,3,13,12,3,13,12,2,5,9,,,,,2,5,9,3,13,12,3,13,12,3,13,12,3,13,12,,,,,,,,,67929,,0,0
197823182,2003-06-06 0:00:00,2024-09-24 12:54,1,7,981,3,1,928,0,0,0,0,,,1,1,,,,210,132,0.78,0,34,61.93551363,61.58833063,0,210,4,0.78,0,0,34,61.93551363,61.58833063,2,210,4,0.78,0,0,34,61.93551363,61.58833063,2,210,4,0.78,0,0,34,2,0,0,,,,,,,,,,,2,10,9,2,5,9,,,,,3,5,11,3,5,11,2,5,9,,,,,2,5,9,3,5,11,3,5,11,3,5,11,3,5,11,,,,,,,,,68352,,0,1
197823189,,2024-09-24 13:20,,6,25517,2,3,929,0,0,0,0,,,3,3,,,,390,217,1.3,0,25,67.80209165,69.96610169,0,150,4,0.52,0,0,25,67.80209165,69.96610169,2,120,7,0.52,0,0,25,67.80209165,69.96610169,2,150,4,0.52,0,0,25,2,13,4.333333333,23.38722222,,,,,,,,,,2,10,9,2,5,9,,,,,0,12,3,0,12,3,2,4,10,,,,,2,4,10,0,12,3,0,12,3,0,12,3,0,12,3,,,,,,,,,68135,,0,0
197823231,,2024-09-24 13:09,,2,25511,1,1,930,0,0,0,0,,,1,1,,,1,210,122,0.78,0,,43.21557255,41.97888636,0,210,3,0.78,0,0,,43.21557255,41.97888636,1,210,3,0.78,0,0,,43.21557255,41.97888636,1,210,3,0.78,0,0,,1,0,0,,,,,,,,,,,2,10,9,2,5,9,,,,,3,9,1,3,9,1,2,5,9,,,,,2,5,9,3,9,1,3,9,1,3,9,1,3,9,1,,,,,,,,,66729,,0,0
197823505,,2024-09-24 18:06,,28,25517,2,1,931,0,0,0,0,,,1,1,,,1,180,114,1.04,0,,46.09010875,53.36170884,0,180,3,1.04,0,0,,46.09010875,53.36170884,3,180,3,1.04,0,0,,46.09010875,53.36170884,3,180,3,1.04,0,0,,3,0,0,,,,,,,,,,,2,10,9,2,5,9,,,,,5,12,7,5,12,7,2,5,9,,,,,2,5,9,5,12,7,5,12,7,5,12,7,5,12,7,,,,,,,,,67076,,0,0
197823512,,2024-09-24 18:31,,2,25511,2,4,932,0,0,0,0,,,3,2,1,,1,360,144,1.3,0,,63.60220252,70.71618379,0,120,3,0.52,0,0,,61.220669,79.62962963,2,150,4,0.52,0,0,,58.12320601,61.4379085,2,120,3,0.52,0,0,,2,10,2.5,8.593333333,,,,,,,,,,2,10,9,2,5,9,,,,,3,13,12,3,13,12,5,6,10,,,,,5,6,10,3,9,12,3,9,12,3,9,12,3,9,12,,,,,,,,,66794,,0,0
197823513,,2024-09-24 10:08,,7,25517,2,2,933,0,0,0,0,,,2,2,,,1,180,109,0.52,0,,56.01750547,55.37190083,0,90,3,0.26,0,0,,56.01750547,55.37190083,3,90,7,0.26,0,0,,56.01750547,55.37190083,3,90,3,0.26,0,0,,3,0,0,6.474166667,,,,,,,,,,2,10,9,2,5,9,,,,,4,9,6,4,9,6,2,11,9,,,,,2,11,9,4,9,6,4,9,6,4,9,6,4,9,6,,,,,,,,,67047,,0,0
197823515,,2024-09-24 18:48,,7,25517,2,1,934,0,0,0,0,,,1,1,,,,120,74,0.52,0,,56.01750547,55.37190083,0,120,4,0.52,0,0,,56.01750547,55.37190083,3,120,4,0.52,0,0,,56.01750547,55.37190083,3,120,4,0.52,0,0,,3,0,0,,,,,,,,,,,2,10,9,2,5,9,,,,,4,9,6,4,9,6,2,5,9,,,,,2,5,9,4,9,6,4,9,6,4,9,6,4,9,6,,,,,,,,,66833,,0,0
197823518,,2024-09-24 18:44,,6,25516,2,1,935,0,0,0,0,,,1,1,,,,120,81,0.52,0,,46.09010875,53.36170884,0,120,4,0.52,0,0,,46.09010875,53.36170884,3,120,4,0.52,0,0,,46.09010875,53.36170884,3,120,4,0.52,0,0,,3,0,0,,,,,,,,,,,2,10,9,2,5,9,,,,,5,12,7,5,12,7,2,5,9,,,,,2,5,9,5,12,7,5,12,7,5,12,7,5,12,7,,,,,,,,,66784,,0,0
197823519,,2024-09-24 18:41,,106,25517,2,1,936,0,0,0,0,,,1,1,,,,90,60,0.52,0,,58.77089831,64.17910448,0,90,4,0.52,0,0,,58.77089831,64.17910448,2,90,4,0.52,0,0,,58.77089831,64.17910448,2,90,4,0.52,0,0,,2,0,0,,,,,,,,,,,2,10,9,2,5,9,,,,,2,17,12,2,17,12,2,5,9,,,,,2,5,9,2,17,12,2,17,12,2,17,12,2,17,12,,,,,,,,,66822,,0,0
197823520,1990-12-12 0:00:00,2024-09-24 10:00,1,6,981,3,1,937,0,0,0,0,,,1,1,,,,150,70,0.52,0,,67.53246753,70.89859852,0,150,7,0.52,0,0,,67.53246753,70.89859852,3,150,7,0.52,0,0,,67.53246753,70.89859852,3,150,7,0.52,0,0,,3,0,0,,,,,,,,,,,2,10,9,2,5,9,,,,,3,4,7,3,4,7,2,5,9,,,,,2,5,9,3,4,7,3,4,7,3,4,7,3,4,7,,,,,,,,,66813,,0,1
197823627,,2024-09-25 10:05,,340,25517,1,2,938,0,0,0,0,,,2,2,,,,150,62,0.52,0,,64.17910448,64.17910448,0,60,4,0.26,0,0,,64.17910448,64.17910448,3,90,7,0.26,0,0,,64.17910448,64.17910448,3,60,4,0.26,0,0,,3,0,0,6.416388889,,,,,,,,,,2,10,9,2,5,9,,,,,0,6,8,0,6,8,2,11,9,,,,,2,11,9,0,6,8,0,6,8,0,6,8,0,6,8,,,,,,,,,66756,,0,0
197823970,,2024-09-25 10:13,,13,25516,2,2,939,0,0,0,0,,,1,1,1,,,90,58,0.26,0,,44.75291247,39.88708097,0,90,7,0.26,0,0,,43.21557255,41.97888636,1,0,1,0,0,0,,46.29025239,37.79527559,3,90,7,0.26,0,0,,1,0,0,2.328888889,,,,,,,,,,2,10,9,2,5,9,,,,,4,11,8,4,11,8,2,7,9,,,,,2,7,9,3,9,1,3,9,1,3,9,1,3,9,1,,,,,,,,,66728,,0,0
197825303,,2024-09-25 10:26,,4,25516,2,1,940,0,0,0,0,,,1,1,,,1,90,60,0.26,0,,35.82089552,35.82089552,0,90,3,0.26,0,0,,35.82089552,35.82089552,3,90,3,0.26,0,0,,35.82089552,35.82089552,3,90,3,0.26,0,0,,3,0,0,,,,,,,,,,,2,11,9,2,5,9,,,,,3,18,8,3,18,8,2,5,9,,,,,2,5,9,3,18,8,3,18,8,3,18,8,3,18,8,,,,,,,,,67374,,0,0
197825415,,2024-09-25 10:28,,92,25511,2,1,941,0,0,0,0,,,1,1,,,1,150,119,0.52,0,,35.82089552,35.82089552,0,150,3,0.52,0,0,,35.82089552,35.82089552,3,150,3,0.52,0,0,,35.82089552,35.82089552,3,150,3,0.52,0,0,,3,0,0,,,,,,,,,,,2,11,9,2,5,9,,,,,3,18,8,3,18,8,2,5,9,,,,,2,5,9,3,18,8,3,18,8,3,18,8,3,18,8,,,,,,,,,67069,,0,0
197834398,,2024-09-25 11:23,,2,25512,2,5,942,0,0,0,0,,,2,2,3,,,240,190,1.3,0,36,48.23280821,47.79412524,0,0,1,0,0,0,36,51.57763199,51.67095116,2,150,7,0.78,0,0,,43.21557255,41.97888636,1,90,7,0.52,0,0,36,2,29,5.8,6.941666667,,,,,,,,,,2,11,9,2,6,9,,,,,3,9,1,3,9,1,3,10,10,,,,,2,9,10,1,13,3,1,13,3,1,13,3,1,13,3,,,,,,,,,66747,,0,0
197834674,,2024-09-25 11:29,,6,25517,1,2,943,0,0,0,0,,,1,1,1,,,90,17,0.26,0,,65.00378788,65.81504243,0,90,4,0.26,0,0,,64.23319718,67.45098039,2,0,1,0,0,0,,65.77437859,64.17910448,2,90,4,0.26,0,0,,2,0,0,3.036944444,,,,,,,,,,2,12,9,2,6,9,,,,,4,5,2,4,5,2,2,9,9,,,,,2,9,9,4,11,9,4,11,9,4,11,9,4,11,9,,,,,,,,,66740,,0,0
197835170,,2024-09-25 11:36,,6,25517,2,2,944,0,0,0,0,,,2,2,,,1,240,110,0.52,0,,51.44279894,52.14060024,0,90,4,0.26,0,0,,53.56942732,48.90929966,1,150,3,0.26,0,0,,49.31617056,55.37190083,3,90,4,0.26,0,0,,1,8,4,22.84138889,,,,,,,,,,2,12,9,2,6,9,,,,,2,13,8,2,13,8,4,5,10,,,,,4,5,10,6,8,4,6,8,4,6,8,4,6,8,4,,,,,,,,,66902,,0,0
197839710,,2024-09-25 11:55,,2,25517,1,2,945,0,0,0,0,,,2,2,,,,240,147,1.04,0,30,57.51228501,60.69283419,0,90,4,0.26,0,0,30,57.51228501,60.69283419,2,150,7,0.78,0,0,30,57.51228501,60.69283419,2,90,4,0.26,0,0,30,2,5,2.5,0.1066666667,,,,,,,,,,2,12,9,2,7,9,,,,,5,10,6,5,10,6,0,7,9,,,,,0,7,9,5,10,6,5,10,6,5,10,6,5,10,6,,,,,,,,,66738,,0,0
197839715,,2024-09-25 11:55,,28,25517,2,3,946,0,0,0,0,,,2,2,1,,1,390,265,1.56,0,36,56.62706111,57.94456853,0,120,4,0.26,0,0,,66.72591934,70.49180328,2,0,1,0,0,0,36,51.57763199,51.67095116,2,120,4,0.26,0,0,,2,12,4,11.315,,,,,,,,,,2,12,9,2,7,9,,,,,1,13,3,1,13,3,1,5,10,,,,,1,5,10,4,7,3,4,7,3,4,7,3,4,7,3,,,,,,,,,66734,,0,0
197843093,,2024-09-25 12:02,,4,25517,1,2,947,0,0,0,0,,,2,2,,,1,300,210,1.04,0,,66.72591934,70.49180328,0,120,4,0.26,0,0,,66.72591934,70.49180328,2,180,3,0.78,0,0,,66.72591934,70.49180328,2,120,4,0.26,0,0,,2,7,3.5,21.72611111,,,,,,,,,,2,12,9,2,7,9,,,,,4,7,3,4,7,3,3,4,10,,,,,3,4,10,4,7,3,4,7,3,4,7,3,4,7,3,,,,,,,,,66721,,0,0
197866305,2002-11-02 0:00:00,2024-09-25 12:23,1,4,981,3,1,948,0,0,0,0,,,1,1,,1,,1290,1242,5.46,0,22,55.98484848,58.62785863,0,1290,2,5.46,0,0,22,55.98484848,58.62785863,1,1290,2,5.46,0,0,22,55.98484848,58.62785863,1,1290,2,5.46,0,0,22,1,0,0,,,,,,,,,,,2,12,9,2,7,9,,,,,3,2,5,3,2,5,2,7,9,,,,,2,7,9,3,2,5,3,2,5,3,2,5,3,2,5,,,,,,,,,66731,,0,1
197869121,,2024-09-25 12:53,,2,25516,1,2,949,0,0,0,0,,,2,2,,,2,390,297,1.56,0,,66.72591934,70.49180328,0,210,3,0.78,0,0,,66.72591934,70.49180328,2,180,3,0.78,0,0,,66.72591934,70.49180328,2,210,3,0.78,0,0,,2,5,2.5,20.3525,,,,,,,,,,2,13,9,2,7,9,,,,,4,7,3,4,7,3,1,4,10,,,,,1,4,10,4,7,3,4,7,3,4,7,3,4,7,3,,,,,,,,,66744,,0,0
197869297,,2024-09-25 12:56,,7,25517,1,2,950,0,0,0,0,,,1,1,1,,,240,114,0.52,0,,63.56367878,67.10758734,0,240,4,0.52,0,0,,60.40143822,63.72337141,1,0,1,0,0,0,,66.72591934,70.49180328,2,240,4,0.52,0,0,,1,0,0,3.032777778,,,,,,,,,,2,13,9,2,8,9,,,,,4,7,3,4,7,3,2,11,9,,,,,2,11,9,1,18,1,1,18,1,1,18,1,1,18,1,,,,,,,,,66732,,0,0
197871896,,2024-09-25 13:01,,6,25512,2,5,951,0,0,0,0,,,2,1,3,,,210,145,1.04,0,30,62.78505354,69.14324558,0,0,1,0,0,0,,64.23319718,67.45098039,2,0,1,0.26,0,0,,66.72591934,70.49180328,2,120,7,0.52,0,0,,2,11,2.2,19.42444444,,,,,,,,,,2,13,9,2,8,9,,,,,4,7,3,4,7,3,6,13,10,,,,,6,11,10,4,11,9,4,11,9,4,11,9,4,11,9,,,,,,,,,66728,,0,0
197882286,,2024-09-25 13:03,,35,25517,2,2,952,0,0,0,0,,,2,2,,,,150,43,0.78,0,,64.23319718,67.45098039,0,60,4,0.52,0,0,,64.23319718,67.45098039,2,90,4,0.26,0,0,,64.23319718,67.45098039,2,60,4,0.52,0,0,,2,1,0.5,22.33222222,,,,,,,,,,2,13,9,2,8,9,,,,,4,11,9,4,11,9,4,6,9,,,,,4,6,9,4,11,9,4,11,9,4,11,9,4,11,9,,,,,,,,,66731,,0,0
197977030,,2024-09-25 14:05,,28,25517,2,2,953,0,0,0,0,,,2,2,,,1,240,155,1.04,0,,35.82089552,35.82089552,0,60,3,0.26,0,0,,35.82089552,35.82089552,3,180,4,0.78,0,0,,35.82089552,35.82089552,3,60,3,0.26,0,0,,3,0,0,3.136666667,,,,,,,,,,2,14,9,2,9,9,,,,,3,18,8,3,18,8,2,12,9,,,,,2,12,9,3,18,8,3,18,8,3,18,8,3,18,8,,,,,,,,,66726,,0,0
197981870,,2024-09-25 14:23,,16,25517,2,1,954,0,0,0,0,,,1,1,,,,120,74,0.78,0,,64.23319718,67.45098039,0,120,4,0.78,0,0,,64.23319718,67.45098039,2,120,4,0.78,0,0,,64.23319718,67.45098039,2,120,4,0.78,0,0,,2,0,0,,,,,,,,,,,2,14,9,2,9,9,,,,,4,11,9,4,11,9,2,9,9,,,,,2,9,9,4,11,9,4,11,9,4,11,9,4,11,9,,,,,,,,,66730,,0,0
197982957,,2024-09-25 14:28,,19,25516,2,3,955,0,0,0,0,,,1,1,2,,,60,15,0.26,0,33,59.94550718,60.86673717,0,60,4,0.26,0,0,,64.17910448,64.17910448,3,0,1,0,0,0,30,57.51228501,60.69283419,2,60,4,0.26,0,0,,3,0,0,9.519722222,,,,,,,,,,2,15,9,2,9,9,,,,,5,10,6,5,10,6,3,4,9,,,,,3,4,9,0,6,8,0,6,8,0,6,8,0,6,8,,,,,,,,,66745,,0,0
197986976,,2024-09-25 14:40,,2,25517,1,1,956,0,0,0,0,,,1,1,,,1,90,49,0.26,0,36,51.57763199,51.67095116,0,90,3,0.26,0,0,36,51.57763199,51.67095116,2,90,3,0.26,0,0,36,51.57763199,51.67095116,2,90,3,0.26,0,0,36,2,0,0,,,,,,,,,,,2,15,9,2,9,9,,,,,1,13,3,1,13,3,2,9,9,,,,,2,9,9,1,13,3,1,13,3,1,13,3,1,13,3,,,,,,,,,66783,,0,0
197995904,,2024-09-25 15:34,,125,25517,1,5,957,0,0,0,0,,,3,3,2,,,360,129,1.04,0,22,55.44730645,56.09520521,0,150,4,0.26,0,0,,64.23319718,67.45098039,2,120,7,0.52,0,0,22,55.98484848,58.62785863,1,150,4,0.26,0,0,,2,12,2.4,0.3813888889,,,,,,,,,,2,16,9,2,10,9,,,,,3,2,5,3,2,5,0,12,10,,,,,0,12,10,4,11,9,4,11,9,4,11,9,4,11,9,,,,,,,,,66942,,0,0
197997527,,2024-09-25 16:01,,6,25512,2,4,958,0,0,0,0,,,2,2,2,,,1050,888,4.16,0,,60.40143822,63.72337141,0,0,1,0,0,0,,60.40143822,63.72337141,1,150,7,0.52,0,0,,60.40143822,63.72337141,1,900,7,3.64,0,0,,1,0,0,7.421944444,,,,,,,,,,2,16,9,2,11,9,,,,,1,18,1,1,18,1,3,9,9,,,,,3,4,9,1,18,1,1,18,1,1,18,1,1,18,1,,,,,,,,,66808,,0,0
198007188,,2024-09-25 18:34,,7,25512,2,3,959,0,0,0,0,,,1,1,2,,,150,74,0.52,0,36,50.56488719,49.95299595,0,0,1,0,0,0,36,51.57763199,51.67095116,2,0,1,0,0,0,,43.21557255,41.97888636,1,150,7,0.52,0,0,,2,3,1,20.43138889,,,,,,,,,,2,19,9,2,13,9,,,,,3,9,1,3,9,1,6,6,9,,,,,3,4,9,1,13,3,1,13,3,5,14,7,5,14,7,,,,,,,,,66725,,0,0
198010122,2005-09-18 0:00:00,2024-09-25 19:28,1,341,981,3,1,960,0,0,0,0,,,1,1,,,,180,112,0.78,0,,66.72591934,70.49180328,0,180,7,0.78,0,0,,66.72591934,70.49180328,2,180,7,0.78,0,0,,66.72591934,70.49180328,2,180,7,0.78,0,0,,2,0,0,,,,,,,,,,,2,20,9,2,14,9,,,,,4,7,3,4,7,3,2,14,9,,,,,2,14,9,4,7,3,4,7,3,4,7,3,4,7,3,,,,,,,,,66734,,0,1
198046998,,2024-09-26 8:16,,15,25511,2,6,961,0,0,0,0,,,2,1,4,,1,390,237,1.3,0,34,65.51955311,52.95938839,0,150,3,0.52,0,0,,61.220669,79.62962963,2,0,1,0,0,0,,46.09010875,53.36170884,3,150,3,0.52,0,0,,2,1,0.1666666667,8.884444444,,,,,,,,,,3,8,9,3,7,9,,,,,5,12,7,5,12,7,5,3,9,,,,,5,3,9,3,9,12,3,9,12,3,9,12,3,9,12,,,,,,,,,80818,,0,0
198049379,,2024-09-26 8:31,,41,25517,1,2,962,0,0,0,0,,,2,2,,,1,180,64,0.52,0,30,46.66659027,48.25686486,0,120,4,0.26,0,0,30,57.51228501,60.69283419,2,60,3,0.26,0,0,,35.82089552,35.82089552,3,120,4,0.26,0,0,30,2,8,4,1.973611111,,,,,,,,,,3,9,9,3,3,9,,,,,3,18,8,3,18,8,4,5,10,,,,,4,5,10,5,10,6,5,10,6,5,10,6,5,10,6,,,,,,,,,66742,,0,0
198049645,2002-10-16 0:00:00,2024-09-26 8:41,1,16,981,3,1,963,0,0,0,0,,,1,1,,,,90,37,0.52,0,30,50.55128274,57.30337079,0,90,4,0.52,0,0,30,50.55128274,57.30337079,2,90,4,0.52,0,0,30,50.55128274,57.30337079,2,90,4,0.52,0,0,30,2,0,0,,,,,,,,,,,3,9,9,3,7,9,,,,,1,9,3,1,9,3,3,7,9,,,,,3,7,9,1,9,3,1,9,3,1,9,3,1,9,3,,,,,,,,,78666,,0,1
198050389,,2024-09-25 20:40,,2,25517,1,1,964,0,0,0,0,,,1,1,,,,120,46,0.52,0,,61.220669,79.62962963,0,120,4,0.52,0,0,,61.220669,79.62962963,2,120,4,0.52,0,0,,61.220669,79.62962963,2,120,4,0.52,0,0,,2,0,0,,,,,,,,,,,3,9,9,3,7,9,,,,,3,9,12,3,9,12,3,7,9,,,,,3,7,9,3,9,12,3,9,12,3,9,12,3,9,12,,,,,,,,,78736,,0,0
198050416,,2024-09-25 20:30,,2,25517,2,1,965,0,0,0,0,,,1,1,,,,210,91,0.78,0,,67.53246753,70.89859852,0,210,4,0.78,0,0,,67.53246753,70.89859852,3,210,4,0.78,0,0,,67.53246753,70.89859852,3,210,4,0.78,0,0,,3,0,0,,,,,,,,,,,3,9,9,3,7,9,,,,,3,4,7,3,4,7,3,7,9,,,,,3,7,9,3,4,7,3,4,7,3,4,7,3,4,7,,,,,,,,,78652,,0,0
198051072,,2024-09-26 8:54,,6,25517,1,1,966,0,0,0,0,,,1,1,,,,90,34,0.26,0,,56.90145702,56.20915033,0,90,4,0.26,0,0,,56.90145702,56.20915033,2,90,4,0.26,0,0,,56.90145702,56.20915033,2,90,4,0.26,0,0,,2,0,0,,,,,,,,,,,3,9,9,3,4,9,,,,,5,14,7,5,14,7,3,4,9,,,,,3,4,9,5,14,7,5,14,7,5,14,7,5,14,7,,,,,,,,,67994,,0,0
198051112,,2024-09-25 20:23,,84,25512,2,3,967,0,0,0,0,,,2,2,1,,,240,170,1.3,0,34,61.93551363,61.58833063,0,0,1,0.26,0,0,34,61.93551363,61.58833063,2,120,7,0.52,0,0,34,61.93551363,61.58833063,2,120,7,0.52,0,0,34,2,1,0.3333333333,14.23666667,,,,,,,,,,3,9,9,3,7,9,,,,,3,5,11,3,5,11,4,11,9,,,,,4,6,9,3,5,11,3,5,11,3,5,11,3,5,11,,,,,,,,,78031,,0,0
